instance_id,task_type,variant_type,lang,repo,original_split,empirical_success_rate,reward_mean,reward_std,difficulty,difficulty_score,train_recommended,n_f2p_effective,n_p2p_effective,prompt_tokens
rstar-1b56cb5d5d09,unittest_stdio,ut_stdio,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
rstar-3b91f9efb790,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-0bfa537b3fd5,unittest_stdio,ut_stdio,en,,train,0.0,0.5564354645876385,0.0,unsolved_no_signal,10,False,0,0,-1
rstar-9fe395c69ddf,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-30b9e4dbf7ce,unittest_stdio,ut_stdio,en,,train,0.875,0.8898717082451263,0.2913720722957609,very_easy,1,True,0,0,-1
rstar-283b2e066b72,unittest_stdio,ut_stdio,en,,train,0.125,0.266407830863536,0.3281134465810458,hard,9,True,0,0,-1
rstar-66f81dd4dade,unittest_stdio,ut_stdio,en,,train,0.5,0.5704124145231931,0.42958758547680687,easy,5,True,0,0,-1
rstar-f3cac67aa9da,unittest_stdio,ut_stdio,en,,train,0.5,0.6170495128834866,0.39469583380997225,easy,5,True,0,0,-1
rstar-e3ac5194d267,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-1fff193d5669,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-76b2cee81606,unittest_stdio,ut_stdio,en,,train,0.0,0.14889542941912554,0.03690602135726218,very_hard,10,True,0,0,-1
rstar-64ac6a9ae65b,unittest_stdio,ut_stdio,en,,train,0.375,0.4737239253347812,0.41819579062806167,medium,6,True,0,0,-1
rstar-1f48c0510643,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-56662c970d05,unittest_stdio,ut_stdio,en,,train,0.5,0.5270557591675756,0.47450731051043477,easy,5,True,0,0,-1
rstar-61f640cd7328,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-71e262bb0cb0,unittest_stdio,ut_stdio,en,,train,0.875,0.9533231136582483,0.12349543323510262,very_easy,1,True,0,0,-1
rstar-a10c6313006b,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-8aa8bead806d,unittest_stdio,ut_stdio,en,,train,0.0,0.0,0.0,unsolved_no_signal,10,False,0,0,-1
rstar-8cad98378f4e,unittest_stdio,ut_stdio,en,,train,0.0,0.34422911524104916,0.060356425478346826,very_hard,10,True,0,0,-1
opencodeinstruct-57f4cda2cdc4,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-52721a6c2617,unittest_function,ut_function,en,,train,0.25,0.7092167357104581,0.1678837959134051,medium,8,True,0,0,-1
opencodeinstruct-cc103b27e0a1,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-9505204308a3,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-3199f6e29b5c,unittest_function,ut_function,en,,train,0.0,0.5800139453964482,0.03952114455466645,very_hard,10,True,0,0,-1
opencodeinstruct-472db9c2463c,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-8fa490cb95c4,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-f8c5cc033f3f,unittest_function,ut_function,en,,train,0.625,0.8234968943799849,0.22786452954006908,easy,4,True,0,0,-1
opencodeinstruct-3cae5f79482d,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-13e2ed2dec23,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-2e55718fefce,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-24187f3a2866,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-91646f2799ba,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-3c6aa938e9e6,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-7b1c7283ed04,unittest_function,ut_function,en,,train,0.875,0.9503539361054709,0.13135113863814685,very_easy,1,True,0,0,-1
opencodeinstruct-61c265b2cdc3,unittest_function,ut_function,en,,train,0.625,0.7422380707470673,0.33959309527672715,easy,4,True,0,0,-1
opencodeinstruct-730c8dbc8624,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-62ef0d7b3a83,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-d285aaf5f373,unittest_pytest,ut_pytest,en,,train,0.875,0.94888656650176,0.13523343369098134,very_easy,1,True,0,0,-1
opencodeinstruct-0eb9f2b26bd8,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-7e435ebcfc40,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-89f2a83b3c81,unittest_pytest,ut_pytest,en,,train,0.5,0.6224278579257494,0.41537679673173017,easy,5,True,0,0,-1
opencodeinstruct-152c4dd1ba46,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-ce4cfa8f129d,unittest_pytest,ut_pytest,en,,train,0.875,0.9445544330734548,0.14669518138862644,very_easy,1,True,0,0,-1
kodcode-ed58a13087e3,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-74677fdd6314,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-a48510d7412a,unittest_pytest,ut_pytest,en,,train,0.875,0.9283248290463864,0.18963467752130211,very_easy,1,True,0,0,-1
kodcode-5bd635b74415,unittest_pytest,ut_pytest,en,,train,0.5,0.70534615123678,0.29689707630340745,easy,5,True,0,0,-1
kodcode-bc51ee177149,unittest_pytest,ut_pytest,en,,train,0.875,0.9198969548293623,0.21193273678048075,very_easy,1,True,0,0,-1
kodcode-38a0bfcbb3c7,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-9cfb7b772728,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-0c2d99f99f25,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-b88f2d2641ac,unittest_pytest,ut_pytest,en,,train,0.875,0.8875,0.29764702249476643,very_easy,1,True,0,0,-1
kodcode-11bfa02d8e6e,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-3dbb1296b4b2,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-05cd41fb6d05,unittest_pytest,ut_pytest,en,,train,0.0,0.5761360513115978,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-96a5ca2edb4d,unittest_pytest,ut_pytest,en,,train,0.5,0.7585450032964928,0.24815751148861537,easy,5,True,0,0,-1
kodcode-00ec0953a4d2,unittest_pytest,ut_pytest,en,,train,0.875,0.9470170064139497,0.14017982474441928,very_easy,1,True,0,0,-1
kodcode-0f2c2bda84d9,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-b33f8a092e0d,unittest_pytest,ut_pytest,en,,train,0.0,0.15366563145999496,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-974871a46c9d,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-94615f25e95d,unittest_pytest,ut_pytest,en,,train,0.0,0.48688103151418366,0.18402373249444737,very_hard,10,True,0,0,-1
kodcode-4c6b6cfa7752,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-53333c84e1da,unittest_pytest,ut_pytest,en,,train,0.0,0.3765685822036116,0.09665998485007873,very_hard,10,True,0,0,-1
kodcode-7cb1b398af3f,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-bc6578305f6b,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-d8cd6e891242,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-2cee3b7bca25,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-2a26873a9886,unittest_pytest,ut_pytest,en,,train,0.75,0.775,0.3897114317029974,easy,2,True,0,0,-1
kodcode-00dc6350130f,unittest_pytest,ut_pytest,en,,train,0.25,0.617283573777248,0.2209614317029974,medium,8,True,0,0,-1
kodcode-e86529dbf60c,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-aa1ed8325d4e,unittest_pytest,ut_pytest,en,,train,0.5,0.6929194067184602,0.34407099375211425,easy,5,True,0,0,-1
kodcode-4b3ebb73ec8d,unittest_pytest,ut_pytest,en,,train,0.0,0.5761360513115978,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-e55ff4785b74,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-7f9d306aa1f2,unittest_pytest,ut_pytest,en,,train,0.75,0.8977731330035199,0.1770621275364895,easy,2,True,0,0,-1
kodcode-a7962341fed8,unittest_pytest,ut_pytest,en,,train,0.125,0.45649795081106725,0.20542446560113006,hard,9,True,0,0,-1
kodcode-37cf5cadbb13,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-6cde9e5b1e46,unittest_pytest,ut_pytest,en,,train,0.25,0.38125,0.35723547906108094,medium,8,True,0,0,-1
kodcode-848e87692ffa,unittest_pytest,ut_pytest,en,,train,0.875,0.9064736659610103,0.2474474209027219,very_easy,1,True,0,0,-1
ko-native-621d8b8926b3,unittest_function,ut_function,ko,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
ko-native-6bd821db6339,unittest_function,ut_function,ko,,train,0.0,0.4265986323710904,0.0,unsolved_no_signal,10,False,0,0,-1
ko-native-26afe834760b,unittest_function,ut_function,ko,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
ko-native-965d3ebac23d,unittest_function,ut_function,ko,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
ko-native-75f78ed19565,unittest_function,ut_function,ko,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
pdfminer__pdfminer.six.1a8bd2f7.combine_file__cgrkaq6d,swe_patch,swe_32k,en,swesmith/pdfminer__pdfminer.six.1a8bd2f7,train,0.0,0.10151650429449553,0.09012602407032486,very_hard,10,True,2,30,27905
jd__tenacity.0d40e76f.combine_file__h5lb5rzo,swe_patch,swe_64k,ko,swesmith/jd__tenacity.0d40e76f,train,0.0,0.4207877660945201,0.30150604606393744,very_hard,10,True,19,30,36874
Knio__dominate.9082227e.func_basic__rj7spm7s,swe_patch,swe_32k,en,swesmith/Knio__dominate.9082227e,train,0.0,0.1232995128834866,0.14712114973514936,very_hard,10,True,2,30,24469
agronholm__typeguard.b6a7e438.combine_module__4fxfvib9,swe_patch,swe_64k,en,swesmith/agronholm__typeguard.b6a7e438,train,0.0,0.043750000000000004,0.046351240544347895,very_hard,10,True,8,30,62216
Knio__dominate.9082227e.combine_file__zliilddk,swe_patch,swe_32k,ko,swesmith/Knio__dominate.9082227e,train,0.0,0.16771219707806775,0.12990930924784252,very_hard,10,True,7,30,24558
pdfminer__pdfminer.six.1a8bd2f7.func_basic__1922wei6,swe_patch,swe_128k,ko,swesmith/pdfminer__pdfminer.six.1a8bd2f7,train,0.0,0.0,0.0,unsolved_no_signal,10,False,13,30,118484
bottlepy__bottle.a8dfef30.func_basic__4ns7r09f,swe_patch,swe_64k,en,swesmith/bottlepy__bottle.a8dfef30,train,0.0,0.037500000000000006,0.04841229182759271,very_hard,10,True,9,30,57669
pdfminer__pdfminer.six.1a8bd2f7.combine_file__rlllt3i9,swe_patch,swe_128k,en,swesmith/pdfminer__pdfminer.six.1a8bd2f7,train,0.0,0.00625,0.016535945694153693,very_hard,10,True,50,30,112314
PyCQA__flake8.cf1542ce.combine_file__cs06l9g7,swe_patch,swe_128k,ko,swesmith/PyCQA__flake8.cf1542ce,train,0.5,0.51875,0.48149344491903523,easy,5,True,3,30,75762
PyCQA__flake8.cf1542ce.combine_file__gmmz46mc,swe_patch,swe_128k,ko,swesmith/PyCQA__flake8.cf1542ce,train,0.0,0.025,0.04330127018922194,very_hard,10,True,24,30,76067
jaraco__inflect.c079a96a.func_basic__cey00xv0,swe_patch,swe_64k,en,swesmith/jaraco__inflect.c079a96a,train,0.0,0.0,0.0,unsolved_no_signal,10,False,8,30,52630
opencodeinstruct-1d6e25272db4,unittest_function,ut_function,en,,train,0.875,0.941165631459995,0.15566110770037564,very_easy,1,True,0,0,-1
opencodeinstruct-99f2c9d77d3e,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-8b5e67fd36dd,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-7fe4300879df,unittest_function,ut_function,en,,train,0.875,0.875,0.33071891388307384,very_easy,1,True,0,0,-1
opencodeinstruct-8fe7c2210ce5,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-778544162687,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-ae8d6c58d615,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-481987951946,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-a1cb828a4b22,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-0652c9e793c0,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-a9cbf0905a68,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-4d257b218bd7,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-e60cad82ba17,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-0520b208fc2c,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-207cbe2a780a,unittest_function,ut_function,en,,train,0.625,0.7556694990624913,0.31542932036716237,easy,4,True,0,0,-1
opencodeinstruct-026d1d173154,unittest_function,ut_function,en,,train,0.375,0.7576806130920484,0.1876997899915376,medium,6,True,0,0,-1
opencodeinstruct-7eba3ce06f8c,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-81f0169f54f8,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-6caf9a8c04e0,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-4c5b10ba3014,unittest_function,ut_function,en,,train,0.875,0.9245579413300982,0.19960092563530446,very_easy,1,True,0,0,-1
opencodeinstruct-425dbfd45bfb,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-c4cedff1be54,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-da39a17c4f3f,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-d9b789db1cf3,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-4cc5f8c400af,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-703e4cd03c7f,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-7a5ea7f33ef8,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-4e55f5fd5bb5,unittest_function,ut_function,en,,train,0.625,0.8466596995052799,0.19796147670616393,easy,4,True,0,0,-1
opencodeinstruct-39b426c9a9eb,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-ed62110f8ba8,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-66651d627d6a,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-7b7e3c9f5c96,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-87078c4d5267,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-956a1e60998b,unittest_pytest,ut_pytest,en,,train,0.125,0.2687243193489091,0.2834245581341564,hard,9,True,0,0,-1
opencodeinstruct-f27c2a31391e,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-cb0f50e4f5ea,unittest_pytest,ut_pytest,en,,train,0.25,0.325,0.3897114317029974,medium,8,True,0,0,-1
kodcode-39cd07c693b2,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-2f221f97066f,unittest_pytest,ut_pytest,en,,train,0.875,0.9445544330734548,0.14669518138862644,very_easy,1,True,0,0,-1
kodcode-1dc4687a74c9,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-9924267c5993,unittest_pytest,ut_pytest,en,,train,0.375,0.7058281572999748,0.22786452954006908,medium,6,True,0,0,-1
kodcode-4a380c8b1951,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-49c85e9eb88d,unittest_pytest,ut_pytest,en,,train,0.375,0.5018389289628746,0.4057329480951353,medium,6,True,0,0,-1
kodcode-72551025f36e,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-62b155aa84f0,unittest_pytest,ut_pytest,en,,train,0.625,0.7420495128834866,0.33301264691611576,easy,4,True,0,0,-1
kodcode-8f90d4ccad82,unittest_pytest,ut_pytest,en,,train,0.125,0.6118810315141837,0.14669518138862644,hard,9,True,0,0,-1
kodcode-3ab00af3f432,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-952e98f0cdd1,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-758abe56cc0a,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-e40975302451,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-c1af70bba610,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-39e386f676b9,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-d4f0d0993ace,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-8ea8ff0e3329,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-a9d107e7005d,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-9b516a19d293,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-99b4f2f36674,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-3f9525247df2,unittest_pytest,ut_pytest,en,,train,0.0,0.378854800926934,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-ce437f555117,unittest_pytest,ut_pytest,en,,train,0.875,0.9445544330734548,0.14669518138862644,very_easy,1,True,0,0,-1
kodcode-b56040ab5381,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-f63ec9787f58,unittest_pytest,ut_pytest,en,,train,0.875,0.9140165042944955,0.22749094649275503,very_easy,1,True,0,0,-1
kodcode-f00e7ab70901,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-ab4a335f71bd,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-3cb47ada6f60,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
ko-native-68aeacd3f5d6,unittest_function,ut_function,ko,,train,0.875,0.875,0.33071891388307384,very_easy,1,True,0,0,-1
opencodeinstruct-25e337c3fa43,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-c59fd8ac68cf,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-def46b5af7ce,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-73d2b08aef42,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-50530194726b,unittest_function,ut_function,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-db74b47d27b2,unittest_function,ut_function,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-7d564cec1b6a,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-1ad4ad319f06,unittest_function,ut_function,en,,train,0.75,0.7814736659610103,0.3836973320231213,easy,2,True,0,0,-1
opencodeinstruct-4a10c450bbae,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-f7850340c3bc,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-dc3fcf9ba638,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-b61231e96864,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-c05e03f66b25,unittest_function,ut_function,en,,train,0.875,0.9140165042944955,0.22749094649275503,very_easy,1,True,0,0,-1
kodcode-fe38dd3adef8,unittest_pytest,ut_pytest,en,,train,0.0,0.1,0.0,unsolved_no_signal,10,False,0,0,-1
opencodeinstruct-1f40062c3bc9,unittest_function,ut_function,en,,train,0.875,0.9515361226184097,0.12822336712161614,very_easy,1,True,0,0,-1
kodcode-3ac6891f8b54,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-7d0fc5db7088,unittest_pytest,ut_pytest,en,,train,0.125,0.38517980351486,0.32584118780047727,hard,9,True,0,0,-1
kodcode-ce749d9c6576,unittest_pytest,ut_pytest,en,,train,0.625,0.8336632992203644,0.21473975732753828,easy,4,True,0,0,-1
kodcode-ad3eb924c538,unittest_pytest,ut_pytest,en,,train,0.0,0.5910925320140797,0.0,unsolved_no_signal,10,False,0,0,-1
kodcode-31a4d3358754,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-03e84e0918af,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-bdfb74d8bcd6,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-e5a578344b8c,unittest_function,ut_function,en,,train,0.5,0.55,0.45,easy,5,True,0,0,-1
opencodeinstruct-cbd4c425c3dd,unittest_function,ut_function,en,,train,0.375,0.6571232569651948,0.2655911831151281,medium,6,True,0,0,-1
kodcode-9a304688e673,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-63b5a32454e5,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-d487cb0a1141,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
opencodeinstruct-528678390390,unittest_function,ut_function,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-9a6b7708e1df,unittest_pytest,ut_pytest,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
kodcode-c4dd01508dc6,unittest_pytest,ut_pytest,en,,train,0.375,0.5843908462243684,0.32395808591139313,medium,6,True,0,0,-1
rstar-0567a350eb1c,unittest_stdio,ut_stdio,en,,train,0.0,0.41418076368377205,0.09846546466188906,very_hard,10,True,0,0,-1
rstar-4599c3e65568,unittest_stdio,ut_stdio,en,,train,0.625,0.770154057931159,0.2972229050814683,easy,4,True,0,0,-1
rstar-bf4ab560720d,unittest_stdio,ut_stdio,en,,train,1.0,1.0,0.0,trivial,0,False,0,0,-1
rstar-e04b42d6242b,unittest_stdio,ut_stdio,en,,train,0.125,0.5784184401530087,0.16137160878407963,hard,9,True,0,0,-1
